u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
-0.0860449820756912,-0.0952418595552444,-0.0844357386231422,-0.0714987516403198,-0.0546749904751778,-0.06503976136446,Cuneus_R_46,Nalt,SON2_001
NaN,NaN,NaN,NaN,NaN,NaN,Cuneus_R_46,Nalt,SON2_003
-0.0508606806397438,-0.0676777586340904,-0.0723811164498329,-0.0642849281430244,-0.0551542714238167,-0.0666004717350006,Cuneus_R_46,Nalt,SON2_004
-0.0771131664514542,-0.0502259694039822,-0.0510024912655354,-0.0552964955568314,-0.0707297772169113,-0.059969138354063,Cuneus_R_46,Nalt,SON2_005
-0.0231449455022812,-0.0389376692473888,-0.0280128177255392,-0.0566099025309086,-0.0390211790800095,-0.0441800020635128,Cuneus_R_46,Nalt,SON2_006
-0.0456406362354755,-0.0398032031953335,-0.0394282527267933,-0.0171682573854923,-0.0243747886270285,-0.0278294514864683,Cuneus_R_46,Nalt,SON2_008
-0.0284995660185814,-0.0442256070673466,-0.0524609312415123,-0.0315710566937923,-0.0267504062503576,-0.0395802818238735,Cuneus_R_46,Nalt,SON2_009
NaN,NaN,NaN,NaN,NaN,NaN,Cuneus_R_46,Nalt,SON2_010
-0.015780059620738,-0.00128765741828829,-0.0165360011160374,-0.0139527162536979,-0.0196416806429625,-0.0103191761299968,Cuneus_R_46,Nalt,SON2_011
-0.0207655169069767,-0.039020087569952,-0.021185239776969,-0.0148165989667177,-0.0139100216329098,-0.0331852771341801,Cuneus_R_46,Nalt,SON2_012
-0.00994818843901157,-0.0173723995685577,-0.00635629333555698,-0.022130711004138,-0.00688375532627106,-0.0285507328808308,Cuneus_R_46,Nalt,SON2_013
-0.00354318111203611,-0.0069773280993104,0.00131871050689369,0.00469500105828047,0.00625242758542299,-0.000989905674941838,Cuneus_R_46,Nalt,SON2_014
-0.0411999151110649,-0.0509814098477364,-0.0483943931758404,-0.0588770657777786,-0.0424055755138397,-0.0418747924268246,Cuneus_R_46,Nalt,SON2_015
-0.0529083199799061,-0.0807118564844131,-0.0530052147805691,-0.0478373095393181,-0.0574655272066593,-0.069681890308857,Cuneus_R_46,Nalt,SON2_016
-0.0491849966347218,-0.0516590215265751,-0.050048116594553,-0.0476381853222847,-0.0342398770153522,-0.0389638319611549,Cuneus_R_46,Nalt,SON2_017
0.0131669351831079,-0.00557896587997675,0.0121489651501179,0.0241959691047668,0.0109957987442613,0.00832441914826632,Cuneus_R_46,Nalt,SON2_018
0.0355291478335857,0.0455226600170135,0.0272570513188839,0.0231996178627014,0.0300439912825823,0.043462660163641,Cuneus_R_46,Nalt,SON2_019
-0.0204647090286016,-0.0119555545970798,-0.0200618598610163,0.00218333094380796,-0.00143238983582705,-0.00798590946942568,Cuneus_R_46,Nalt,SON2_020
NaN,NaN,NaN,NaN,NaN,NaN,Cuneus_R_46,Nalt,SON2_022
-0.00164332916028798,-0.00123043672647327,-0.0066162790171802,0.00269101513549685,0.0127091761678457,0.0202813725918531,Cuneus_R_46,Nalt,SON2_023
-0.0586978644132614,-0.0468867905437946,-0.041406013071537,-0.026080871000886,-0.0223269294947386,-0.0207996983081102,Cuneus_R_46,Nalt,SON2_024
0.0194040983915329,0.0236745420843363,0.0332725346088409,0.0336723513901234,0.0199839808046818,0.0214919913560152,Cuneus_R_46,Nalt,SON2_025
