u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
0.00226139789447188,-0.0035984325222671,0.00205102656036615,0.00291514303535223,0.0059248423203826,0.0113007631152868,Rectus_L_27,Plac,SON2_001
0.00864027347415686,0.0101997535675764,0.0110244192183018,0.00571629451587796,0.000635935866739601,0.0119276084005833,Rectus_L_27,Plac,SON2_003
-0.00597924645990133,-0.00445236032828689,-0.00496301054954529,-0.00345947919413447,-0.00513774668797851,-0.00328845181502402,Rectus_L_27,Plac,SON2_004
0.0325139500200748,0.0400568284094334,0.036409042775631,0.0305215679109097,0.0380507372319698,0.0525433085858822,Rectus_L_27,Plac,SON2_005
-0.00540466979146004,-0.00300354044884443,-0.00261134025640786,0.00242513441480696,-0.00687499204650521,0.00177421642001718,Rectus_L_27,Plac,SON2_006
0.00106915680225939,0.0017076680669561,0.000284767447737977,0.00364872114732862,0.0066554551012814,-0.0027398532256484,Rectus_L_27,Plac,SON2_008
0.00539095373824239,0.00355418561957777,0.00402399012818933,0.00152689986862242,0.00325640337541699,0.00499175302684307,Rectus_L_27,Plac,SON2_009
0.018697377294302,0.00988028757274151,0.0200316905975342,0.0109117636457086,0.0179126225411892,0.0258426815271378,Rectus_L_27,Plac,SON2_010
0.00586450751870871,-0.0151283321902156,-0.00806575454771519,-0.0105705251917243,-0.0132292294874787,-0.00014438595098909,Rectus_L_27,Plac,SON2_011
0.0149578275159001,0.00909465365111828,0.0106579894199967,0.00206770375370979,0.0049625001847744,0.010813070461154,Rectus_L_27,Plac,SON2_012
0.0192182324826717,0.0103154648095369,0.0137208923697472,0.0050477646291256,0.013916146941483,0.0132373720407486,Rectus_L_27,Plac,SON2_013
-0.00568579230457544,-0.00361990905366838,-0.0150351142510772,-0.00953789614140987,-0.0166725013405085,-0.0126195475459099,Rectus_L_27,Plac,SON2_014
0.0212926547974348,0.00802011042833328,-0.000500386871863157,0.0136058926582336,0.0100975511595607,0.00663038529455662,Rectus_L_27,Plac,SON2_015
0.0115986000746489,0.0103631522506475,0.00199673348106444,0.011700140312314,0.0133272362872958,0.0113189835101366,Rectus_L_27,Plac,SON2_016
NaN,NaN,NaN,NaN,NaN,NaN,Rectus_L_27,Plac,SON2_017
0.00589597830548882,0.000249165197601542,-0.00929294526576996,0.00377100519835949,0.0117526147514582,0.00128866638988256,Rectus_L_27,Plac,SON2_018
NaN,NaN,NaN,NaN,NaN,NaN,Rectus_L_27,Plac,SON2_019
0.0130536053329706,0.00783939938992262,0.0114886062219739,0.0183078572154045,0.0135243963450193,0.0130051439628005,Rectus_L_27,Plac,SON2_020
0.0103985304012895,0.0161083918064833,0.0031154511962086,0.0143708707764745,0.0121401911601424,0.00723523134365678,Rectus_L_27,Plac,SON2_022
0.00288680614903569,0.00154478754848242,-0.00403242651373148,0.00397154316306114,-0.0032422561198473,0.0047129588201642,Rectus_L_27,Plac,SON2_023
-0.00585469789803028,-0.00240869144909084,-0.00739715248346329,0.00064928166102618,-0.00582066690549254,0.00428209966048598,Rectus_L_27,Plac,SON2_024
-0.008944321423769,-0.00516792386770248,-0.0102464035153389,-0.00102224643342197,-0.00341001921333373,-0.00184449774678797,Rectus_L_27,Plac,SON2_025
