u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
-0.00170637795235962,0.0056772967800498,-9.25850326893851e-05,0.00366118433885276,0.0029267449863255,0.00583567563444376,Caudate_L_71,Nalt,SON2_001
NaN,NaN,NaN,NaN,NaN,NaN,Caudate_L_71,Nalt,SON2_003
0.00104563683271408,-0.00719988066703081,0.00158917717635632,0.00210870360024273,-0.00283796992152929,-0.00416072551161051,Caudate_L_71,Nalt,SON2_004
-0.00574103556573391,0.0086104404181242,-0.00297009130008519,0.00934821553528309,-0.00659133773297071,0.00403221463784575,Caudate_L_71,Nalt,SON2_005
0.00407500704750419,-0.000942142040003091,0.00801676698029041,0.000226914853556082,-0.00381335243582726,0.0158581547439098,Caudate_L_71,Nalt,SON2_006
0.00282984110526741,0.00395025871694088,0.0091381873935461,0.0017160342540592,0.00677032861858606,0.00225900835357606,Caudate_L_71,Nalt,SON2_008
-0.00605823984369636,-0.00833790749311447,-0.0173801556229591,-0.020127110183239,-0.009294418618083,-0.0218947436660528,Caudate_L_71,Nalt,SON2_009
NaN,NaN,NaN,NaN,NaN,NaN,Caudate_L_71,Nalt,SON2_010
0.000641631777398288,0.0173961222171783,0.00785384513437748,0.0100179761648178,0.00351787963882089,0.00667303893715143,Caudate_L_71,Nalt,SON2_011
1.36575199576328e-05,-0.017579710111022,-0.00259311427362263,-0.00306385336443782,0.00147480727173388,-0.00829930603504181,Caudate_L_71,Nalt,SON2_012
0.00444204593077302,-0.00120872468687594,0.0105834025889635,-0.00049613555893302,-2.76408300123876e-05,0.00196966389194131,Caudate_L_71,Nalt,SON2_013
0.00329110329039395,0.00167230586521327,0.0124429417774081,-0.00508812488988042,0.00845758710056543,0.00600422872230411,Caudate_L_71,Nalt,SON2_014
-0.00642889458686113,-0.0178293846547604,0.00373574020341039,-0.015051138587296,0.00257488084025681,0.00274610077030957,Caudate_L_71,Nalt,SON2_015
-0.0110608739778399,-0.0161629747599363,-0.013126015663147,-0.0174116604030132,-0.0117720793932676,-0.0111835738644004,Caudate_L_71,Nalt,SON2_016
-0.00263441214337945,-0.0186869241297245,-0.0143485711887479,-0.0147760082036257,-0.00450335536152124,-0.014370383694768,Caudate_L_71,Nalt,SON2_017
-0.00316321547143161,-0.0100180907174945,-0.0076668388210237,0.00124086427967995,-0.0164109915494919,-0.00625060731545091,Caudate_L_71,Nalt,SON2_018
0.00325808976776898,0.0057551977224648,0.0173119157552719,0.00214873207733035,0.00780528876930475,0.00271141389384866,Caudate_L_71,Nalt,SON2_019
0.00476983562111855,0.0104942517355084,0.00340817263349891,0.00899087451398373,0.00104581145569682,0.00295636965893209,Caudate_L_71,Nalt,SON2_020
NaN,NaN,NaN,NaN,NaN,NaN,Caudate_L_71,Nalt,SON2_022
-0.0193007718771696,-0.014020080678165,-0.0178597681224346,-0.0190155543386936,-0.0133314160630107,0.00212195096537471,Caudate_L_71,Nalt,SON2_023
-0.00647412240505219,0.00108903262298554,-0.0121684074401855,0.00236009922809899,0.00379182817414403,-0.000683454680256546,Caudate_L_71,Nalt,SON2_024
0.00639952626079321,0.000897847290616482,-0.00403498206287622,-0.00376130687072873,0.000775892403908074,-0.00486480537801981,Caudate_L_71,Nalt,SON2_025
