u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
-0.053341805934906,-0.0797712951898575,-0.0652355402708054,-0.0351312831044197,-0.0274032633751631,-0.0530277155339718,Frontal_Inf_Tri_L_13,Nalt,SON2_001
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Inf_Tri_L_13,Nalt,SON2_003
-0.0432118438184261,-0.0506855696439743,-0.0713022276759148,-0.0470783337950706,-0.049214132130146,-0.0498594120144844,Frontal_Inf_Tri_L_13,Nalt,SON2_004
-0.0139559609815478,0.0117896441370249,0.00319996336475015,0.00625833636149764,-0.0232938975095749,-0.00481514260172844,Frontal_Inf_Tri_L_13,Nalt,SON2_005
-0.0226572379469872,-0.0202573016285896,-0.0215856302529573,-0.00529341911897063,-0.0385077968239784,-0.0239234436303377,Frontal_Inf_Tri_L_13,Nalt,SON2_006
-0.0280025340616703,-0.0188501123338938,-0.012462580576539,-0.0122373532503843,-0.00649278564378619,-0.00112777063623071,Frontal_Inf_Tri_L_13,Nalt,SON2_008
-0.0170244798064232,-0.00264289672486484,-0.0165387857705355,-0.0197329986840487,-0.0128210391849279,-0.00752813089638948,Frontal_Inf_Tri_L_13,Nalt,SON2_009
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Inf_Tri_L_13,Nalt,SON2_010
0.0149961840361357,0.0042968369089067,-7.25483478163369e-05,0.00490913540124893,0.00793567486107349,0.00886484608054161,Frontal_Inf_Tri_L_13,Nalt,SON2_011
-0.0131402723491192,-0.0348693840205669,-0.0151990950107574,-0.0104418136179447,0.00149120262358338,-0.0267464760690928,Frontal_Inf_Tri_L_13,Nalt,SON2_012
-0.0155518781393766,-0.0135988993570209,-0.00953930523246527,-0.00999959371984005,0.00201430893503129,-0.0308521836996078,Frontal_Inf_Tri_L_13,Nalt,SON2_013
0.00348528404720128,0.00144439935684204,0.0195909179747105,0.00999106001108885,0.022855082526803,0.0341487787663937,Frontal_Inf_Tri_L_13,Nalt,SON2_014
0.0192289985716343,0.00455337483435869,0.0153682045638561,-0.000389967201044783,0.023275988176465,0.0239523109048605,Frontal_Inf_Tri_L_13,Nalt,SON2_015
0.000536313862539828,-0.00683778477832675,0.00985150691121817,0.00258504995144904,-0.0195788703858852,0.00163824111223221,Frontal_Inf_Tri_L_13,Nalt,SON2_016
-0.00104988133534789,-0.0309367049485445,-0.0273965522646904,-0.00301629188470542,-0.0171485412865877,-0.014234621077776,Frontal_Inf_Tri_L_13,Nalt,SON2_017
-0.0234093386679888,-0.0321739017963409,-0.011086112819612,-0.00663821073248982,-0.0207527615129948,-0.0301788244396448,Frontal_Inf_Tri_L_13,Nalt,SON2_018
0.0031725037842989,0.0135170966386795,0.0124321179464459,0.0104879774153233,0.0136278662830591,0.0135119985789061,Frontal_Inf_Tri_L_13,Nalt,SON2_019
0.00644747028127313,0.00249685626477003,0.00184166629333049,0.0110184112563729,0.000438991730334237,-0.000705908925738186,Frontal_Inf_Tri_L_13,Nalt,SON2_020
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Inf_Tri_L_13,Nalt,SON2_022
-0.0174004789441824,-0.0160768888890743,-0.0269579831510782,-0.00931695848703384,0.00657150149345398,0.00869280565530062,Frontal_Inf_Tri_L_13,Nalt,SON2_023
-0.0309492517262697,-0.0206931754946709,-0.0251733362674713,-0.0221547093242407,-0.0207297597080469,-0.0149666694924235,Frontal_Inf_Tri_L_13,Nalt,SON2_024
0.0135698802769184,0.00227489531971514,0.000929967907723039,0.00707317283377051,0.00657227821648121,0.00793577637523413,Frontal_Inf_Tri_L_13,Nalt,SON2_025
