u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
-0.0422982238233089,-0.0439580753445625,-0.0367587581276894,-0.0411665737628937,-0.0287409462034702,-0.0392970740795135,Frontal_Mid_Orb_R_26,Nalt,SON2_001
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_R_26,Nalt,SON2_003
0.0107093276455998,0.0058144573122263,0.00625238614156842,0.00907847844064236,0.00759136723354459,0.00827696546912193,Frontal_Mid_Orb_R_26,Nalt,SON2_004
-0.0175201520323753,0.00679947715252638,0.00512697221711278,0.0099325580522418,-0.01826555095613,0.00667777983471751,Frontal_Mid_Orb_R_26,Nalt,SON2_005
-0.00377103826031089,-0.00352748273871839,-0.00118639098946005,-0.000756974739488214,-0.0253287684172392,0.0026943061966449,Frontal_Mid_Orb_R_26,Nalt,SON2_006
-0.0185921397060156,-0.0123453168198466,-0.0134111456573009,-0.00583497574552894,-0.00625992147251964,-0.0128783015534282,Frontal_Mid_Orb_R_26,Nalt,SON2_008
-0.00767183303833008,-0.00797238387167454,-0.0114914858713746,-0.0144110610708594,-0.00651799328625202,-0.0140315257012844,Frontal_Mid_Orb_R_26,Nalt,SON2_009
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_R_26,Nalt,SON2_010
0.00193854118697345,0.0164473820477724,0.00606674747541547,0.0086875269189477,-0.00545277027413249,0.0118130957707763,Frontal_Mid_Orb_R_26,Nalt,SON2_011
-0.0144293522462249,-0.0283282268792391,-0.0107025988399982,-0.0192254316061735,0.00124067685101181,-0.0153081677854061,Frontal_Mid_Orb_R_26,Nalt,SON2_012
0.00711067812517285,0.0259207896888256,0.0170827191323042,0.0149040967226028,0.0139830559492111,0.00516668520867825,Frontal_Mid_Orb_R_26,Nalt,SON2_013
-0.0132514145225286,-0.00704115955159068,-0.00612312043085694,-0.00247395713813603,-0.00547073828056455,-0.00826636143028736,Frontal_Mid_Orb_R_26,Nalt,SON2_014
0.0193980392068624,0.0169079694896936,0.0234377980232239,0.00825756601989269,0.0176507979631424,0.0112120117992163,Frontal_Mid_Orb_R_26,Nalt,SON2_015
-0.0205017197877169,-0.023885315284133,-0.0201250612735748,-0.00925338454544544,-0.0193437561392784,-0.0201719291508198,Frontal_Mid_Orb_R_26,Nalt,SON2_016
-0.0119904400780797,-0.0127819757908583,-0.0350242778658867,-0.0216697696596384,-0.0200161710381508,-0.0191757474094629,Frontal_Mid_Orb_R_26,Nalt,SON2_017
-0.00747218914330006,-0.0157275348901749,-0.0202659387141466,0.0160214751958847,-0.00880227517336607,-0.00812951847910881,Frontal_Mid_Orb_R_26,Nalt,SON2_018
-5.50099757674616e-05,0.000839873973745853,-0.000938145385589451,0.00283040292561054,0.00361455813981593,0.00679593067616224,Frontal_Mid_Orb_R_26,Nalt,SON2_019
0.0121929449960589,0.0116388909518719,0.0104009602218866,0.0129960784688592,0.00915344897657633,0.0138684222474694,Frontal_Mid_Orb_R_26,Nalt,SON2_020
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_R_26,Nalt,SON2_022
-0.0103479269891977,-0.0117263132706285,-0.0177095085382462,-0.0188269820064306,-0.0123722534626722,-0.00560148665681481,Frontal_Mid_Orb_R_26,Nalt,SON2_023
-0.0196221396327019,-0.0124934576451778,-0.0126806432381272,-0.014248276129365,-0.00330342003144324,-0.00215073465369642,Frontal_Mid_Orb_R_26,Nalt,SON2_024
-0.00876683462411165,-0.0208571832627058,-0.0187795124948025,-0.00573812564834952,-0.000311067677102983,-0.0143547989428043,Frontal_Mid_Orb_R_26,Nalt,SON2_025
