u_f,u_h,u_n,p_f,p_h,p_n,Cluster,Condition,ID
-0.0242027640342712,-0.023510130122304,-0.0224405378103256,-0.0236562751233578,-0.0234240926802158,-0.0192736983299255,Frontal_Mid_Orb_L_25,Nalt,SON2_001
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_L_25,Nalt,SON2_003
0.00708070164546371,-0.00130934047047049,0.000882221735082567,0.00464858813211322,-0.00117716554086655,0.000375037197954953,Frontal_Mid_Orb_L_25,Nalt,SON2_004
-0.00101079442538321,0.027682201936841,0.0177175458520651,0.0188497863709927,-0.00477074226364493,0.0168279726058245,Frontal_Mid_Orb_L_25,Nalt,SON2_005
-0.0115607194602489,-0.0140450391918421,-0.00292041851207614,-0.0072180749848485,-0.0335632897913456,0.00238706241361797,Frontal_Mid_Orb_L_25,Nalt,SON2_006
-0.0116018000990152,-0.00595570029690862,-0.0051289601251483,-0.000288798997644335,-0.00215223478153348,-0.00582508882507682,Frontal_Mid_Orb_L_25,Nalt,SON2_008
-0.00593188311904669,-0.00709211500361562,-0.00830658432096243,-0.0106168547645211,-0.00843952596187592,-0.0103727104142308,Frontal_Mid_Orb_L_25,Nalt,SON2_009
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_L_25,Nalt,SON2_010
0.00706683797761798,0.0223594084382057,0.0143273640424013,0.00738536985591054,-0.00201071915216744,0.0132284536957741,Frontal_Mid_Orb_L_25,Nalt,SON2_011
-0.0146854231134057,-0.029153224080801,-0.00567128323018551,-0.0138950925320387,-0.0015816711820662,-0.01034817378968,Frontal_Mid_Orb_L_25,Nalt,SON2_012
0.0160414408892393,0.0351169966161251,0.0266532972455025,0.0251611415296793,0.0240525752305984,0.0153568591922522,Frontal_Mid_Orb_L_25,Nalt,SON2_013
-0.00905297510325909,-0.00152477517258376,-0.00287552969530225,-0.00508806155994534,-0.00328296795487404,-0.00919718760997057,Frontal_Mid_Orb_L_25,Nalt,SON2_014
-0.000446838297648355,-0.000827988958917558,0.0160305853933096,-0.00367167056538165,0.000658728182315826,-0.00266825663857162,Frontal_Mid_Orb_L_25,Nalt,SON2_015
-0.000804093258921057,-0.00412928499281406,0.000406840990763158,0.00158697506412864,-0.0057854987680912,-0.00534845096990466,Frontal_Mid_Orb_L_25,Nalt,SON2_016
-0.00842476077377796,-0.00605175830423832,-0.0283344760537148,-0.014059747569263,-0.0154202589765191,-0.019818652421236,Frontal_Mid_Orb_L_25,Nalt,SON2_017
-0.0105471229180694,-0.0198872964829206,-0.0105850901454687,0.0218879859894514,-0.0152465002611279,-0.0150966569781303,Frontal_Mid_Orb_L_25,Nalt,SON2_018
0.00119821389671415,0.00299188401550055,-0.000524133734870702,0.00464183837175369,0.00649920152500272,0.012057458050549,Frontal_Mid_Orb_L_25,Nalt,SON2_019
0.0103295659646392,0.0104073900729418,0.0116576850414276,0.0135472575202584,0.0047482680529356,0.0129101406782866,Frontal_Mid_Orb_L_25,Nalt,SON2_020
NaN,NaN,NaN,NaN,NaN,NaN,Frontal_Mid_Orb_L_25,Nalt,SON2_022
-0.0232161227613688,-0.0239122733473778,-0.0237774346023798,-0.0207901429384947,-0.018051341176033,-0.0200267136096954,Frontal_Mid_Orb_L_25,Nalt,SON2_023
0.0175787005573511,0.017726581543684,0.0119122639298439,0.00719274021685123,0.00723998853936791,0.0263190679252148,Frontal_Mid_Orb_L_25,Nalt,SON2_024
0.00204291776753962,0.000621580809820443,0.00522751407697797,0.000281593383988366,0.00745624303817749,-0.00801319442689419,Frontal_Mid_Orb_L_25,Nalt,SON2_025
